h,k,l,multiplicity,d_spacing,2theta,sigma_squared,gamma,F_obs_squared,F_calc_squared,phase,I_corr,Prfo,Trans,ExtP
1.00000000,3.00000000,-5.00000000,4.00000000,0.95193508,10.03424464,3.32235506,3.65959913,5442.69197345,5817.01983849,180.00000000,0.00947975,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,2.00000000,2.00000000,0.94505743,10.10745809,3.35399150,3.68431357,4889.17226627,5410.36639570,0.00000000,0.00467187,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,4.00000000,2.00000000,0.94267725,10.13304517,3.36510269,3.69295161,5013.69198018,5607.83128735,0.00000000,0.00464845,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-4.00000000,4.00000000,0.94940301,10.06107502,3.33392188,3.66865584,4474.11079625,4790.07830338,-0.00000000,0.00942956,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-3.00000000,4.00000000,0.93577476,10.20798647,3.39780901,3.71825339,5899.88683915,6733.47780029,180.00000000,0.00916175,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-3.00000000,4.00000000,0.93927937,10.16979832,3.38111233,3.70535987,12690.01931572,14593.88320872,180.00000000,0.00923025,1.00000000,1.00000000,1.00000000
0.00000000,2.00000000,5.00000000,4.00000000,0.93231184,10.24600359,3.41449363,3.73108995,5065.49972822,5926.77528736,0.00000000,0.00909432,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,1.00000000,4.00000000,0.92736603,10.30079465,3.43864999,3.74959167,5605.29744189,6284.08999023,180.00000000,0.00899844,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,0.00000000,4.00000000,0.92778069,10.29617841,3.43660975,3.74803280,12720.47880546,14420.71616720,0.00000000,0.00900646,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,-5.00000000,4.00000000,0.93616737,10.20369406,3.39592912,3.71680409,12331.51348555,14084.88247999,180.00000000,0.00916941,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,3.00000000,4.00000000,0.92586467,10.31754340,3.44606015,3.75524768,5829.98315110,6337.93228981,-180.00000000,0.00896944,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,1.00000000,4.00000000,0.92558824,10.32063315,3.44742848,3.75629110,13091.32968579,14190.69825082,-180.00000000,0.00896410,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,2.00000000,4.00000000,0.92392964,10.33921068,3.45566446,3.76256490,4634.40364071,5039.30639867,0.00000000,0.00893213,1.00000000,1.00000000,1.00000000
0.00000000,6.00000000,4.00000000,4.00000000,0.92478123,10.32966386,3.45143020,3.75934082,12861.71314009,13906.14308188,0.00000000,0.00894854,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,4.00000000,4.00000000,0.92170518,10.36423165,3.46678066,3.77101501,4611.71104970,5140.68579842,-0.00000000,0.00888933,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,3.00000000,4.00000000,0.91955206,10.38856609,3.47761787,3.77923359,12561.68580775,14020.94666832,180.00000000,0.00884800,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,-5.00000000,4.00000000,0.92472271,10.33031931,3.45172078,3.75956218,4692.05345257,5073.79876473,0.00000000,0.00894741,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,4.00000000,4.00000000,0.91498428,10.44057147,3.50086425,3.79679873,4482.61280894,5028.36866652,180.00000000,0.00876065,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-3.00000000,4.00000000,0.91867494,10.39851201,3.48205463,3.78259277,5610.30736873,6259.62718863,0.00000000,0.00883120,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,-5.00000000,2.00000000,0.92305917,10.34898744,3.46000480,3.76586667,8253.15722126,9070.82011599,0.00000000,0.00445768,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,0.00000000,4.00000000,0.91157192,10.47976353,3.51846058,3.81003709,6000.66205239,6437.65587998,180.00000000,0.00869568,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-2.00000000,4.00000000,0.91059811,10.49100218,3.52351877,3.81383347,5966.84791580,6276.52713201,180.00000000,0.00867718,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-4.00000000,4.00000000,0.91965602,10.38738852,3.47709285,3.77883588,5723.75566963,6389.74992565,180.00000000,0.00885000,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,3.00000000,4.00000000,0.90470836,10.55949306,3.55446296,3.83697095,9380.35396211,8691.40390583,0.00000000,0.00856573,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-3.00000000,4.00000000,0.90837195,10.51678497,3.53514355,3.82254306,5984.64374047,6057.26285275,0.00000000,0.00863497,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,3.00000000,4.00000000,0.90380129,10.57012097,3.55928289,3.84056149,5421.99296419,4859.79343721,-0.00000000,0.00854863,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,-5.00000000,4.00000000,0.90334248,10.57550477,3.56172641,3.84238038,7004.76658144,6170.09674471,0.00000000,0.00853999,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,-4.00000000,4.00000000,0.89194642,10.71101642,3.62364476,3.88816780,8209.38940524,5278.91347590,180.00000000,0.00832672,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-2.00000000,4.00000000,0.88524587,10.79232919,3.66118132,3.91564728,5661.82838967,4484.84682175,180.00000000,0.00820259,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,0.00000000,2.00000000,0.87881386,10.87155489,3.69803082,3.94242511,4492.04616534,4335.28124560,0.00000000,0.00404216,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,1.00000000,4.00000000,0.87741440,10.88894719,3.70615687,3.94830410,5369.86766249,5137.34381106,180.00000000,0.00805870,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,2.00000000,4.00000000,0.87621666,10.90387681,3.71314280,3.95335079,6437.42646212,6116.61197532,0.00000000,0.00803680,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-1.00000000,4.00000000,0.87726713,10.89078066,3.70701427,3.94892386,4714.80446908,4505.66557744,180.00000000,0.00805601,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,5.00000000,4.00000000,0.87361518,10.93644551,3.72841612,3.96436050,5026.25180032,4915.38971577,180.00000000,0.00798935,1.00000000,1.00000000,1.00000000
0.00000000,4.00000000,5.00000000,4.00000000,0.87509015,10.91795608,3.71973971,3.95811015,5339.09242810,5087.32117341,-0.00000000,0.00801624,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-4.00000000,4.00000000,0.88183857,10.83415377,3.68060079,3.92978329,8530.71010281,7890.14563945,180.00000000,0.00813983,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,-5.00000000,4.00000000,0.87346982,10.93827112,3.72927362,3.96497766,4783.00212066,4696.46593374,180.00000000,0.00798671,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,2.00000000,4.00000000,0.86814745,11.00553688,3.76096979,3.98771861,4963.68241487,5345.02181017,-0.00000000,0.00789008,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,2.00000000,4.00000000,0.86706918,11.01926544,3.76746300,3.99236024,7136.12635148,7546.68996935,180.00000000,0.00787058,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,1.00000000,4.00000000,0.86717003,11.01797997,3.76685466,3.99192562,7050.98042122,7468.39827500,0.00000000,0.00787240,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,4.00000000,4.00000000,0.86630128,11.02906331,3.77210212,3.99567297,5180.26547583,5424.22221684,-0.00000000,0.00785670,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,1.00000000,4.00000000,0.86426911,11.05507686,3.78443937,4.00446861,4731.02722241,4912.71256407,0.00000000,0.00782004,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-3.00000000,4.00000000,0.86366196,11.06287265,3.78814235,4.00710458,5108.36728662,5306.43144179,180.00000000,0.00780911,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,-5.00000000,4.00000000,0.86124083,11.09407015,3.80298759,4.01765368,4910.73236799,5144.67619750,180.00000000,0.00776558,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-4.00000000,4.00000000,0.85859437,11.12837332,3.81935958,4.02925360,4120.90668259,4475.69018638,180.00000000,0.00771813,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,2.00000000,4.00000000,0.84888610,11.25605130,3.88074744,4.07243522,4946.85754683,5469.08544976,180.00000000,0.00754534,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,3.00000000,4.00000000,0.84825133,11.26450182,3.88483554,4.07529359,5018.71070386,5501.83219869,-180.00000000,0.00753411,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-2.00000000,2.00000000,0.85481692,11.17770602,3.84299464,4.04593712,11026.21326895,12600.81437656,0.00000000,0.00382533,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-4.00000000,4.00000000,0.85486035,11.17713639,3.84272113,4.04574447,10708.19458690,12234.07229881,0.00000000,0.00765144,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-1.00000000,4.00000000,0.84790577,11.26910751,3.88706494,4.07685147,11213.84049862,12254.37183741,-180.00000000,0.00752800,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-3.00000000,4.00000000,0.84675775,11.28443542,3.89449113,4.08203627,11028.84365037,12043.34565363,180.00000000,0.00750772,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,1.00000000,4.00000000,0.84439193,11.31615527,3.90989156,4.09276622,10993.15218440,12346.43419488,180.00000000,0.00746601,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,-6.00000000,2.00000000,0.85014075,11.23938604,3.87269443,4.06679835,10431.70971712,11765.64140775,0.00000000,0.00378378,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-5.00000000,4.00000000,0.85100190,11.22797597,3.86718782,4.06293910,4843.37422224,5521.52153287,-0.00000000,0.00758283,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,0.00000000,4.00000000,0.84197514,11.34874343,3.92575928,4.10379053,4748.46166649,5368.27595124,180.00000000,0.00742353,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,5.00000000,4.00000000,0.84100411,11.36188983,3.93217359,4.10823804,10362.07121157,11708.93827083,180.00000000,0.00740649,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-3.00000000,2.00000000,0.84452893,11.31431356,3.90899619,4.09214320,6115.85200335,6858.39475679,0.00000000,0.00373421,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-1.00000000,2.00000000,0.83833246,11.39821837,3.94993800,4.12052875,5708.33890315,6539.67185358,0.00000000,0.00367986,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-2.00000000,4.00000000,0.83633703,11.42550390,3.96331832,4.12976055,5924.28983005,6770.13399048,180.00000000,0.00732489,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-2.00000000,4.00000000,0.83908661,11.38794001,3.94490611,4.11705128,4249.82348847,4851.84521543,0.00000000,0.00737291,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,0.00000000,4.00000000,0.83331114,11.46713061,3.98379389,4.14384542,5783.03324828,6486.03768329,180.00000000,0.00727223,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-5.00000000,4.00000000,0.83671040,11.42038843,3.96080731,4.12802974,4058.03078045,4643.16811904,0.00000000,0.00733140,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-1.00000000,4.00000000,0.83214721,11.48322356,3.99173006,4.14929095,4745.12290784,5236.89092892,0.00000000,0.00725202,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-1.00000000,4.00000000,0.83028404,11.50907896,4.00450421,4.15804021,4046.37443784,4333.39057110,-0.00000000,0.00721974,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,3.00000000,2.00000000,0.82661074,11.56039693,4.02994492,4.17540704,4583.57156586,4610.68953633,0.00000000,0.00357815,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,-6.00000000,4.00000000,0.83689780,11.41782266,3.95954829,4.12716162,4653.40742900,5327.40622413,-180.00000000,0.00733467,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,-6.00000000,4.00000000,0.83466254,11.44850201,3.97462140,4.13754209,4037.81466553,4581.93649294,0.00000000,0.00729573,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-5.00000000,4.00000000,0.83837719,11.39760814,3.94963913,4.12032229,4789.80077262,5486.63675070,180.00000000,0.00736051,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-2.00000000,4.00000000,0.82993333,11.51395884,4.00691844,4.15969157,3643.06695446,3881.06693659,0.00000000,0.00721367,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,-6.00000000,4.00000000,0.82978632,11.51600559,4.00793135,4.16038420,4207.80028568,4473.17460759,180.00000000,0.00721112,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,0.00000000,4.00000000,0.82514745,11.58096787,4.04017520,4.18236903,5929.24004967,5716.46640217,0.00000000,0.00713110,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-4.00000000,4.00000000,0.82831994,11.53646158,4.01806474,4.16730673,3816.41874481,3975.36353723,-0.00000000,0.00718578,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,2.00000000,4.00000000,0.82461786,11.58843079,4.04389121,4.18489484,6036.25619295,5737.89971742,-0.00000000,0.00712199,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,4.00000000,4.00000000,0.82205939,11.62462121,4.06194601,4.19714387,4869.50590962,4455.09467762,180.00000000,0.00707808,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-3.00000000,4.00000000,0.82934980,11.52208745,4.01094224,4.16244234,5382.68975697,5687.50266425,0.00000000,0.00720357,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-1.00000000,4.00000000,0.82347918,11.60450991,4.05190575,4.19033689,4274.41863511,3971.96261923,0.00000000,0.00710243,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,4.00000000,4.00000000,0.81508022,11.72450498,4.11207344,4.23095484,5218.29712748,4840.06217095,180.00000000,0.00695897,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,3.00000000,4.00000000,0.81236139,11.76388308,4.13195556,4.24428617,5006.83299536,4862.84857906,-0.00000000,0.00691285,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-4.00000000,4.00000000,0.81837747,11.67710234,4.08822967,4.21490812,6153.80685954,5526.91295671,180.00000000,0.00701512,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-2.00000000,4.00000000,0.81100711,11.78359668,4.14193449,4.25096052,3894.89504054,3837.59608361,-0.00000000,0.00688994,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,0.00000000,4.00000000,0.80996543,11.79880508,4.14964454,4.25610973,5516.77775151,5491.31017009,0.00000000,0.00687233,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,4.00000000,4.00000000,0.80796738,11.82808670,4.16451764,4.26602421,5190.88139484,5308.42064026,0.00000000,0.00683864,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-4.00000000,2.00000000,0.81017104,11.79580009,4.14812032,4.25509229,4535.33566052,4504.81145904,0.00000000,0.00343790,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,-6.00000000,4.00000000,0.80809707,11.82618170,4.16354889,4.26537918,7787.54237559,7946.89221036,180.00000000,0.00684082,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-5.00000000,4.00000000,0.80942868,11.80665692,4.15362906,4.25876823,4617.99254824,4624.47444799,180.00000000,0.00686327,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-3.00000000,4.00000000,0.80388551,11.88836176,4.19525150,4.28643449,3745.22599449,3981.38726394,0.00000000,0.00677005,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-3.00000000,4.00000000,0.80158774,11.92256337,4.21276142,4.29801684,4190.63214507,4488.44740212,-180.00000000,0.00673160,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,-6.00000000,2.00000000,0.80767389,11.83240011,4.16671174,4.26748473,4609.76381455,4737.66580154,0.00000000,0.00341685,1.00000000,1.00000000,1.00000000
0.00000000,6.00000000,5.00000000,4.00000000,0.79940790,11.95519227,4.22951393,4.30906729,6922.27970161,7794.47399069,0.00000000,0.00669522,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,-6.00000000,4.00000000,0.80168930,11.92104746,4.21198424,4.29750346,3715.92118928,3974.54225593,180.00000000,0.00673330,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,0.00000000,2.00000000,0.79932988,11.95636340,4.23011609,4.30946393,3769.50658564,4253.00005782,0.00000000,0.00334696,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,1.00000000,4.00000000,0.79688894,11.99312087,4.24904607,4.32191344,4196.54601140,4866.10839535,0.00000000,0.00665331,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,1.00000000,4.00000000,0.79628345,12.00227394,4.25376907,4.32501366,3768.49606470,4339.39719173,180.00000000,0.00664325,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,4.00000000,4.00000000,0.79471454,12.02605593,4.26605781,4.33306907,6879.38617802,7709.66479785,180.00000000,0.00661723,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,3.00000000,4.00000000,0.79533238,12.01667919,4.26120966,4.32989295,3916.61680467,4435.80091639,180.00000000,0.00662747,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,5.00000000,2.00000000,0.79482709,12.02434667,4.26517377,4.33249010,3492.63731288,3921.06751708,0.00000000,0.00330955,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,3.00000000,4.00000000,0.79447738,12.02965895,4.26792175,4.33428952,4322.71391054,4827.97127727,0.00000000,0.00661331,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,2.00000000,4.00000000,0.79410481,12.03532383,4.27085348,4.33620838,3873.48661725,4307.49456439,0.00000000,0.00660714,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,2.00000000,4.00000000,0.79406469,12.03593414,4.27116941,4.33641512,3522.33193932,3915.47986819,180.00000000,0.00660647,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,4.00000000,4.00000000,0.79269113,12.05686699,4.28201551,4.34350590,4025.47037173,4453.61136899,-0.00000000,0.00658375,1.00000000,1.00000000,1.00000000
0.00000000,0.00000000,6.00000000,2.00000000,0.79502799,12.02129704,4.26359679,4.33145712,4161.46098290,4687.60448514,0.00000000,0.00331121,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-2.00000000,4.00000000,0.79664258,11.99684346,4.25096649,4.32317431,3469.57418302,4013.92969793,0.00000000,0.00664922,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-2.00000000,4.00000000,0.79384640,12.03925591,4.27288927,4.33754031,3292.86334656,3653.68847868,180.00000000,0.00660286,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,0.00000000,4.00000000,0.78806238,12.12794890,4.31898913,4.36758629,4411.10208811,4519.97006312,180.00000000,0.00650748,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,1.00000000,4.00000000,0.78818416,12.12606789,4.31800786,4.36694902,4861.08097580,4999.58542044,180.00000000,0.00650948,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-4.00000000,4.00000000,0.79674147,11.99534895,4.25019542,4.32266811,4039.92450050,4678.53915142,-0.00000000,0.00665086,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,-6.00000000,4.00000000,0.79285353,12.05438827,4.28073019,4.34266625,3454.07352332,3821.02329699,0.00000000,0.00658644,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-1.00000000,4.00000000,0.78807741,12.12771673,4.31886801,4.36750763,5049.57510158,5176.52594214,-180.00000000,0.00650773,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,-6.00000000,4.00000000,0.79436609,12.03135064,4.26879710,4.33486254,4294.52960573,4789.60974396,0.00000000,0.00661146,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,5.00000000,4.00000000,0.78542672,12.16880010,4.34033838,4.38142691,4922.81313564,4767.05785662,180.00000000,0.00646425,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-1.00000000,4.00000000,0.78492071,12.17667454,4.34446206,4.38409494,3302.53026865,3178.84126362,-180.00000000,0.00645597,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,0.00000000,4.00000000,0.78642376,12.15331415,4.33223665,4.37618005,4241.77086792,4173.18311883,-0.00000000,0.00648059,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,5.00000000,4.00000000,0.78213441,12.22021792,4.36731394,4.39884912,4620.13760796,4280.73338871,-0.00000000,0.00641046,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,-5.00000000,4.00000000,0.78532108,12.17044324,4.34119863,4.38198364,5473.57297105,5293.23684708,180.00000000,0.00646252,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-3.00000000,4.00000000,0.78829558,12.12434755,4.31711054,4.36636618,5196.84692586,5363.39023500,0.00000000,0.00651132,1.00000000,1.00000000,1.00000000
0.00000000,2.00000000,6.00000000,4.00000000,0.78232584,12.21721645,4.36573608,4.39783206,4728.72332540,4397.60086894,0.00000000,0.00641358,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-1.00000000,4.00000000,0.78324917,12.20275941,4.35814159,4.39293335,3710.88800819,3504.70457958,0.00000000,0.00642865,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,3.00000000,4.00000000,0.77366408,12.35452687,4.43832467,4.44436601,5582.22641834,4854.43327062,-0.00000000,0.00627309,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-5.00000000,4.00000000,0.78091928,12.23930555,4.37735751,4.40531713,7798.71737466,7040.75973310,0.00000000,0.00639066,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-3.00000000,4.00000000,0.77817000,12.28271312,4.40025734,4.42002707,4230.13576462,3612.85773178,180.00000000,0.00634598,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-4.00000000,4.00000000,0.77352169,12.35680994,4.43953860,4.44513984,7915.60322217,6890.41949120,180.00000000,0.00627080,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-5.00000000,4.00000000,0.77639763,12.31086049,4.41515082,4.42956630,4161.59902168,3530.47580050,180.00000000,0.00631726,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,1.00000000,4.00000000,0.77033111,12.40819026,4.46691871,4.46255571,6387.64305664,5488.69402036,180.00000000,0.00621945,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,2.00000000,4.00000000,0.76933770,12.42427545,4.47551422,4.46800830,8035.55372971,6744.16245815,180.00000000,0.00620351,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-3.00000000,4.00000000,0.77196538,12.38181912,4.45285128,4.45361673,5157.14840215,4509.72337333,0.00000000,0.00624572,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,1.00000000,4.00000000,0.76869362,12.43472666,4.48110516,4.47155117,5120.48479668,4219.98899364,0.00000000,0.00619318,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,3.00000000,4.00000000,0.76915418,12.42725165,4.47710587,4.46901720,5184.89237786,4329.72710763,0.00000000,0.00620057,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,3.00000000,4.00000000,0.76684095,12.46488766,4.49726693,4.48177589,5010.21221828,3922.19448980,180.00000000,0.00616353,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,0.00000000,4.00000000,0.76219453,12.54117880,4.53832613,4.50764166,6459.45179117,5051.45133187,180.00000000,0.00608947,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-2.00000000,4.00000000,0.76162501,12.55059437,4.54341125,4.51083419,4982.35033782,3919.31063036,-180.00000000,0.00608043,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-4.00000000,4.00000000,0.76008029,12.57620387,4.55726207,4.51951788,5956.81420592,4719.66283015,0.00000000,0.00605592,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,2.00000000,4.00000000,0.75193719,12.71295636,4.63171300,4.56589554,4602.21329644,3603.75897473,0.00000000,0.00592758,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-4.00000000,4.00000000,0.76013565,12.57528437,4.55676426,4.51920609,6345.75618570,5027.95446687,0.00000000,0.00605680,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,-6.00000000,4.00000000,0.75842190,12.60381472,4.57222765,4.52888069,6261.53383550,4917.64573295,180.00000000,0.00602968,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-5.00000000,4.00000000,0.75952241,12.58547865,4.56228543,4.52266289,5179.37309985,4097.85872086,-180.00000000,0.00604709,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-6.00000000,4.00000000,0.75807203,12.60965530,4.57539765,4.53086128,6526.51142789,5110.88147103,-0.00000000,0.00602414,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-5.00000000,2.00000000,0.75966055,12.58318076,4.56104051,4.52188369,5570.37271874,4409.59303252,0.00000000,0.00302464,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,-6.00000000,4.00000000,0.75311717,12.69295573,4.62077281,4.55911182,4717.64121595,3648.55656366,-180.00000000,0.00594609,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,0.00000000,4.00000000,0.75116014,12.72616182,4.63894595,4.57037466,5612.86126159,4462.40856596,-0.00000000,0.00591541,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,4.00000000,4.00000000,0.74732604,12.79172421,4.67496981,4.59261432,5196.91953609,4284.59178493,180.00000000,0.00585552,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,5.00000000,4.00000000,0.74741963,12.79011572,4.67408374,4.59206866,5233.27472837,4319.96262814,0.00000000,0.00585698,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-4.00000000,4.00000000,0.75146514,12.72097524,4.63610421,4.56861542,5486.33771972,4333.24217789,180.00000000,0.00592019,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-6.00000000,4.00000000,0.75571585,12.64913004,4.59686212,4.54424817,4626.60020198,3573.34263220,-180.00000000,0.00598697,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,1.00000000,2.00000000,0.74633947,12.80870412,4.68433046,4.59837461,5426.79798669,4404.82105401,0.00000000,0.00292008,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,2.00000000,4.00000000,0.74493044,12.83303325,4.69776475,4.60662842,5580.97566444,4419.75582099,180.00000000,0.00581826,1.00000000,1.00000000,1.00000000
0.00000000,4.00000000,6.00000000,4.00000000,0.74758668,12.78724594,4.67250315,4.59109513,5609.96584172,4640.52438333,0.00000000,0.00585958,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-5.00000000,4.00000000,0.74723759,12.79324465,4.67580747,4.59313010,4255.31975857,3503.97912215,0.00000000,0.00585414,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,6.00000000,4.00000000,0.74029016,12.91381435,4.74255846,4.63403682,5086.96484398,4103.71524704,180.00000000,0.00574642,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-5.00000000,4.00000000,0.74855627,12.77061387,4.66334985,4.58545308,4082.44939874,3397.10012606,0.00000000,0.00587470,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-4.00000000,4.00000000,0.74455654,12.83950486,4.70134270,4.60882402,6023.85710464,4742.44255381,180.00000000,0.00581245,1.00000000,1.00000000,1.00000000
