h,k,l,multiplicity,d_spacing,2theta,sigma_squared,gamma,F_obs_squared,F_calc_squared,phase,I_corr,Prfo,Trans,ExtP
4.00000000,4.00000000,-4.00000000,4.00000000,0.94817215,10.07416946,9.31117103,7.19773674,4241.89996299,4783.13847941,0.00000000,0.00891266,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-3.00000000,4.00000000,0.93459422,10.22091506,9.55113427,7.29595598,5882.03267126,6542.36325905,180.00000000,0.00866013,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-3.00000000,4.00000000,0.93812652,10.18232875,9.48769441,7.27012728,13096.75479712,14565.48996177,180.00000000,0.00872547,1.00000000,1.00000000,1.00000000
0.00000000,2.00000000,5.00000000,4.00000000,0.93210486,10.24828490,9.59628119,7.31427763,6645.32005504,7386.52020394,0.00000000,0.00861423,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,1.00000000,4.00000000,0.92672575,10.30793074,9.69509372,7.35420800,6551.03754396,6667.15837041,-180.00000000,0.00851546,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,0.00000000,4.00000000,0.92709186,10.30384910,9.68831324,7.35147539,14068.67252792,14403.64669588,0.00000000,0.00852216,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,-5.00000000,4.00000000,0.93516573,10.21465214,9.54082078,7.29176363,12996.36988335,14432.11088490,180.00000000,0.00867069,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,3.00000000,4.00000000,0.92529521,10.32391042,9.72166570,7.36490637,5184.63328590,5199.89430987,-180.00000000,0.00848929,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,1.00000000,4.00000000,0.92459132,10.33179139,9.73478609,7.37018278,13282.31020842,13303.14194122,180.00000000,0.00847642,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,2.00000000,4.00000000,0.92392765,10.33923303,9.74718443,7.37516510,5020.25468254,5039.29356073,0.00000000,0.00846431,1.00000000,1.00000000,1.00000000
0.00000000,6.00000000,4.00000000,4.00000000,0.92423401,10.33579650,9.74145779,7.37286427,12542.24469044,12571.84772524,0.00000000,0.00846990,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,4.00000000,4.00000000,0.92180363,10.36312179,9.78704641,7.39115952,5913.60461149,6085.82680477,-0.00000000,0.00842558,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,3.00000000,4.00000000,0.91959618,10.38806626,9.82877001,7.40786144,12688.45921340,13596.88374466,180.00000000,0.00838543,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,-5.00000000,4.00000000,0.92393242,10.33917943,9.74709511,7.37512922,5442.72230882,5463.21038155,0.00000000,0.00846439,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,4.00000000,4.00000000,0.91472078,10.44358737,9.92200485,7.44503885,3526.90153954,4026.33396230,180.00000000,0.00829709,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-3.00000000,4.00000000,0.91750570,10.41180012,9.86856356,7.42375342,5613.30925798,6249.13564970,0.00000000,0.00834749,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,-5.00000000,2.00000000,0.92192090,10.36179994,9.78483826,7.39027448,8815.20768969,9054.79091021,0.00000000,0.00421386,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,0.00000000,4.00000000,0.91111646,10.48501700,9.99190626,7.47278270,5838.50975122,6433.34859832,180.00000000,0.00823208,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-2.00000000,4.00000000,0.90952265,10.50344208,10.02308428,7.48512189,6459.04269584,6912.02135656,180.00000000,0.00820342,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-4.00000000,4.00000000,0.91844350,10.40113955,9.85067799,7.41661512,5823.70549919,6378.92309462,180.00000000,0.00836450,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,3.00000000,4.00000000,0.90439524,10.56315937,10.12451847,7.52511688,7827.19694102,7765.86004145,0.00000000,0.00811154,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-3.00000000,4.00000000,0.90729136,10.52934592,10.06701184,7.50247021,6870.21802999,7062.09479789,0.00000000,0.00816337,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,3.00000000,4.00000000,0.90300380,10.57948261,10.15234673,7.53604988,3927.70272018,3879.91554945,0.00000000,0.00808670,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,-5.00000000,4.00000000,0.90222905,10.58859316,10.16789767,7.54215208,6230.58148523,6160.25415572,0.00000000,0.00807289,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,-4.00000000,4.00000000,0.89116030,10.72049261,10.39456865,7.63050820,5606.26549012,4955.28606091,-180.00000000,0.00787680,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-2.00000000,4.00000000,0.88429873,10.80392285,10.53942297,7.68640619,4768.02761087,4479.05256580,-180.00000000,0.00775646,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,0.00000000,2.00000000,0.87774213,10.88486914,10.68106020,7.74064756,4426.41137198,4237.54331155,0.00000000,0.00382117,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,1.00000000,4.00000000,0.87725102,10.89098124,10.69179878,7.74474352,5364.21769427,5136.13078507,180.00000000,0.00763383,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,2.00000000,4.00000000,0.87559577,10.91163230,10.72812698,7.75858296,6032.65667986,5819.72366345,0.00000000,0.00760517,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-1.00000000,4.00000000,0.87652307,10.90005351,10.70774955,7.75082330,4692.30389218,4501.01140816,180.00000000,0.00762122,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,5.00000000,4.00000000,0.87362486,10.93632396,10.77165542,7.77513087,5746.32330868,5676.18711847,180.00000000,0.00757111,1.00000000,1.00000000,1.00000000
0.00000000,4.00000000,5.00000000,4.00000000,0.87479187,10.92169011,10.74584556,7.76532344,4909.72508256,4774.76776251,-0.00000000,0.00759127,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-4.00000000,4.00000000,0.88068294,10.84841290,10.61713664,7.71621763,8196.50118767,7875.20173511,180.00000000,0.00769342,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,-5.00000000,4.00000000,0.87290590,10.94535910,10.78760840,7.78118624,4913.38277339,4904.54563879,180.00000000,0.00755871,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,2.00000000,4.00000000,0.86802162,11.00713723,10.89704816,7.82259260,6966.00829645,7083.46262304,0.00000000,0.00747471,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,2.00000000,4.00000000,0.86626581,11.02951629,10.93684789,7.83759311,6620.26484178,6701.85062980,180.00000000,0.00744463,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,1.00000000,4.00000000,0.86672797,11.02361694,10.92634825,7.83363876,7371.68869653,7462.87151373,0.00000000,0.00745255,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,4.00000000,4.00000000,0.86625959,11.02959575,10.93698935,7.83764637,4450.12918810,4504.99993016,0.00000000,0.00744453,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,1.00000000,4.00000000,0.86324471,11.06823665,11.00590464,7.86354843,3659.80250023,3803.39755932,0.00000000,0.00739302,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-3.00000000,4.00000000,0.86260298,11.07649655,11.02066796,7.86908550,5047.76771082,5298.00122362,180.00000000,0.00738208,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,-5.00000000,4.00000000,0.86029956,11.10624659,11.07393495,7.88902925,4691.40956399,5105.16294985,180.00000000,0.00734288,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-4.00000000,4.00000000,0.85755709,11.14187646,11.13792189,7.91291608,4234.75580129,4733.10224060,180.00000000,0.00729634,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,2.00000000,4.00000000,0.84846913,11.26160085,11.35446766,7.99319220,5139.06312789,5572.42512758,180.00000000,0.00714319,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,3.00000000,4.00000000,0.84813150,11.26609843,11.36264857,7.99620820,4881.19240314,5284.90011957,180.00000000,0.00713753,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-2.00000000,2.00000000,0.85402444,11.18811126,11.22126636,7.94391486,11214.80851652,12581.63516525,0.00000000,0.00361831,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-4.00000000,4.00000000,0.85376450,11.19152851,11.22744042,7.94620610,12687.35981436,14224.69336049,-0.00000000,0.00723223,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-1.00000000,4.00000000,0.84693270,11.28209683,11.39177610,8.00693662,13717.94756981,14828.12836047,180.00000000,0.00711746,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-3.00000000,4.00000000,0.84584036,11.29671422,11.41842625,8.01673921,10079.00674725,10931.63826465,180.00000000,0.00709919,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,1.00000000,4.00000000,0.84417017,11.31913770,11.45937694,8.03177716,11263.40492679,12341.08694855,180.00000000,0.00707131,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,-6.00000000,2.00000000,0.84957079,11.24695060,11.32784262,7.98336819,11945.15971295,13046.52092370,0.00000000,0.00358083,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-5.00000000,4.00000000,0.84995423,11.24186033,11.31859997,7.97995486,5031.82019677,5512.49569343,0.00000000,0.00716811,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,0.00000000,4.00000000,0.84146535,11.35564151,11.52621945,8.05625915,4828.73576496,5363.92498592,-180.00000000,0.00702628,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,5.00000000,4.00000000,0.84093748,11.36279309,11.53934059,8.06105568,11077.26595902,12326.16435714,-180.00000000,0.00701750,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-3.00000000,2.00000000,0.84356799,11.32724423,11.47420188,8.03721383,6225.32943746,6846.96029016,0.00000000,0.00353064,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-1.00000000,2.00000000,0.83776841,11.40591785,11.61864160,8.08998058,5827.73966323,6533.22435185,0.00000000,0.00348248,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-2.00000000,4.00000000,0.83530549,11.43966048,11.68090446,8.11261419,6116.13899007,6875.13621107,180.00000000,0.00692425,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-2.00000000,4.00000000,0.83829976,11.39866436,11.60528182,8.08511531,4326.88318040,4845.87652726,0.00000000,0.00697375,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,0.00000000,4.00000000,0.83247523,11.47868364,11.75314595,8.13879156,5804.33006644,6476.45808709,180.00000000,0.00687762,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,-5.00000000,4.00000000,0.83593995,11.43094912,11.66481198,8.10677072,4693.60970505,5274.74696339,0.00000000,0.00693472,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-1.00000000,4.00000000,0.83128025,11.49523993,11.78387182,8.14989834,4721.42721454,5229.52923424,0.00000000,0.00685798,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-1.00000000,4.00000000,0.82927878,11.52307759,11.83563640,8.16857399,3964.14630490,4332.23115326,-0.00000000,0.00682515,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,3.00000000,2.00000000,0.82673224,11.55869227,11.90204945,8.19246843,4280.98676942,4611.65180624,0.00000000,0.00339175,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,-6.00000000,4.00000000,0.83612200,11.42845204,11.66020144,8.10509573,5549.72139518,6235.92635902,180.00000000,0.00693773,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,-6.00000000,4.00000000,0.83408641,11.45643632,11.71192980,8.12386747,4052.74409526,4550.05685794,0.00000000,0.00690415,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-5.00000000,4.00000000,0.83727618,11.41264561,11.63104083,8.09449326,4881.47545242,5476.92616740,180.00000000,0.00695681,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-2.00000000,4.00000000,0.82895031,11.52765908,11.84416803,8.17164769,3553.26348412,3875.26465659,0.00000000,0.00681977,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,-6.00000000,4.00000000,0.82944366,11.52077927,11.83135778,8.16703206,4503.73106283,4927.08200381,180.00000000,0.00682785,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,0.00000000,4.00000000,0.82421897,11.59405847,11.96820690,8.21619770,7218.53820025,7724.17675748,0.00000000,0.00674251,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-4.00000000,4.00000000,0.82741526,11.54911823,11.88417547,8.18604491,3843.35937549,4154.86444433,-0.00000000,0.00679466,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,2.00000000,4.00000000,0.82371506,11.60117549,11.98154532,8.22097312,4485.14838770,4802.83941280,0.00000000,0.00673431,1.00000000,1.00000000,1.00000000
3.00000000,1.00000000,4.00000000,4.00000000,0.82221167,11.62246084,12.02148748,8.23525565,3184.14050136,3431.38006545,180.00000000,0.00670987,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-3.00000000,4.00000000,0.82840372,11.53529089,11.85838770,8.17676791,5223.82556009,5678.62025653,0.00000000,0.00681082,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-1.00000000,4.00000000,0.82290931,11.61257376,12.00292495,8.22862132,3695.74707726,3968.40877372,0.00000000,0.00672120,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,4.00000000,4.00000000,0.81468856,11.73016121,12.22473864,8.30753142,4662.33511518,4983.65467328,180.00000000,0.00658822,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,3.00000000,4.00000000,0.81244277,11.76270054,12.28652462,8.32937081,6071.52161747,6301.50298217,0.00000000,0.00655213,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-4.00000000,4.00000000,0.81731533,11.69233009,12.15312515,8.28214201,5048.20667063,5517.01405362,-180.00000000,0.00663057,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-2.00000000,4.00000000,0.81000669,11.79820193,12.35413521,8.35319974,4275.47707254,4371.92528525,0.00000000,0.00651308,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,0.00000000,4.00000000,0.80927212,11.80894914,12.37464392,8.36041370,5344.55525637,5484.82954953,0.00000000,0.00650134,1.00000000,1.00000000,1.00000000
0.00000000,8.00000000,4.00000000,4.00000000,0.80736914,11.83688223,12.42803772,8.37916417,4676.17930968,4931.91590562,0.00000000,0.00647095,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-4.00000000,2.00000000,0.80914082,11.81087218,12.37831564,8.36170453,4375.76407081,4495.53388712,0.00000000,0.00324962,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,-6.00000000,4.00000000,0.80733197,11.83742928,12.42908469,8.37953140,7389.83647109,7799.66325054,180.00000000,0.00647035,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,-5.00000000,4.00000000,0.80837084,11.82216228,12.39988456,8.36928308,4451.45832925,4614.66156036,180.00000000,0.00648693,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-3.00000000,4.00000000,0.80287239,11.90341744,12.55574037,8.42383082,4744.64615105,5383.73693738,-0.00000000,0.00639942,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-3.00000000,4.00000000,0.80058546,11.93754385,12.62152498,8.44674284,4305.58105288,4875.89159395,180.00000000,0.00636320,1.00000000,1.00000000,1.00000000
4.00000000,0.00000000,-6.00000000,2.00000000,0.80676535,11.84577280,12.44505911,8.38513231,4428.88353420,4728.97669749,0.00000000,0.00323066,1.00000000,1.00000000,1.00000000
0.00000000,6.00000000,5.00000000,4.00000000,0.79901905,11.96103163,12.66691408,8.46251308,6137.41324546,6845.94334330,-0.00000000,0.00633845,1.00000000,1.00000000,1.00000000
1.00000000,3.00000000,-6.00000000,4.00000000,0.80131514,11.92663396,12.60047325,8.43941793,3984.11353851,4527.88486550,180.00000000,0.00637475,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,0.00000000,2.00000000,0.79899227,11.96143401,12.66769246,8.46278325,3811.43936175,4250.03747695,0.00000000,0.00316901,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,1.00000000,4.00000000,0.79609727,12.00509111,12.75230410,8.49209751,4624.98435698,4954.97093900,0.00000000,0.00629241,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,1.00000000,4.00000000,0.79562293,12.01227483,12.76625717,8.49692137,4056.58267280,4323.79902790,180.00000000,0.00628495,1.00000000,1.00000000,1.00000000
3.00000000,3.00000000,4.00000000,4.00000000,0.79478857,12.02493157,12.79086140,8.50542051,6745.71931383,7144.39802223,180.00000000,0.00627185,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,3.00000000,4.00000000,0.79471712,12.02601662,12.79297195,8.50614914,4731.95205595,5009.72527351,-180.00000000,0.00627073,1.00000000,1.00000000,1.00000000
2.00000000,0.00000000,5.00000000,2.00000000,0.79493565,12.02269853,12.78651852,8.50392098,4165.28115207,4415.24856090,0.00000000,0.00313708,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,3.00000000,4.00000000,0.79404346,12.03625710,12.81290038,8.51302590,5413.99468953,5718.64467555,0.00000000,0.00626015,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,2.00000000,4.00000000,0.79385017,12.03919859,12.81862788,8.51500122,3761.89731193,3972.47759069,0.00000000,0.00625712,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,2.00000000,4.00000000,0.79405264,12.03611742,12.81262845,8.51293210,3706.75217128,3915.39963086,180.00000000,0.00626030,1.00000000,1.00000000,1.00000000
2.00000000,6.00000000,4.00000000,4.00000000,0.79250167,12.05976015,12.85870425,8.52880934,4756.94714004,5026.64929997,0.00000000,0.00623599,1.00000000,1.00000000,1.00000000
0.00000000,0.00000000,6.00000000,2.00000000,0.79488892,12.02340785,12.78789794,8.50439730,5393.16385182,5715.19031781,0.00000000,0.00313671,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-2.00000000,4.00000000,0.79587339,12.00848066,12.75888662,8.49437359,3751.22536616,4008.67144410,0.00000000,0.00628889,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-2.00000000,4.00000000,0.79297379,12.05255332,12.84464949,8.52396953,3454.30230698,3648.33527701,-180.00000000,0.00624338,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,0.00000000,4.00000000,0.78711826,12.14255048,13.02078100,8.58441267,4220.45154361,4216.66316870,180.00000000,0.00615199,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,1.00000000,4.00000000,0.78787998,12.13076713,12.99764349,8.57649825,4937.17325456,4996.88907504,180.00000000,0.00616384,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-4.00000000,4.00000000,0.79572969,12.01065721,12.76311449,8.49583514,4377.04651359,4670.36162144,0.00000000,0.00628663,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,-6.00000000,4.00000000,0.79226524,12.06337232,12.86575195,8.53123515,4327.35610774,4573.50515645,0.00000000,0.00623229,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-1.00000000,4.00000000,0.78735249,12.13892470,13.01365904,8.58197735,5154.45735878,5169.77355967,180.00000000,0.00615563,1.00000000,1.00000000,1.00000000
4.00000000,2.00000000,-6.00000000,4.00000000,0.79347006,12.04498727,12.82990344,8.51888855,4529.32587385,4782.13028933,-0.00000000,0.00625116,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,5.00000000,4.00000000,0.78524986,12.17155125,13.07782455,8.60389214,4542.86568554,4431.24790811,180.00000000,0.00612297,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-1.00000000,4.00000000,0.78396091,12.19163890,13.11741827,8.61738541,3352.44570715,3243.57745557,180.00000000,0.00610299,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,0.00000000,4.00000000,0.78607149,12.15878103,13.05268872,8.59531440,4238.11309357,4170.61103089,0.00000000,0.00613572,1.00000000,1.00000000,1.00000000
2.00000000,2.00000000,5.00000000,4.00000000,0.78220757,12.21907069,13.17159600,8.63581272,3466.17672291,3344.56969731,0.00000000,0.00607587,1.00000000,1.00000000,1.00000000
1.00000000,7.00000000,-5.00000000,4.00000000,0.78472763,12.17968191,13.09384238,8.60935360,4449.20074564,4322.15377868,-180.00000000,0.00611487,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-3.00000000,4.00000000,0.78739034,12.13833897,13.01250872,8.58158394,5335.44552349,5354.70126834,0.00000000,0.00615622,1.00000000,1.00000000,1.00000000
0.00000000,2.00000000,6.00000000,4.00000000,0.78216305,12.21976878,13.17297636,8.63628168,4998.40937142,4823.09621669,0.00000000,0.00607518,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-1.00000000,4.00000000,0.78266773,12.21185928,13.15734135,8.63096836,3628.26247456,3501.18369212,0.00000000,0.00608298,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,3.00000000,4.00000000,0.77364646,12.35480935,13.44152183,8.72700956,5323.42108607,4814.80308615,0.00000000,0.00594430,1.00000000,1.00000000,1.00000000
4.00000000,6.00000000,-5.00000000,4.00000000,0.77995932,12.25442716,13.24160957,8.65956488,7450.85481813,7196.21666856,0.00000000,0.00604118,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-3.00000000,4.00000000,0.77721681,12.29783482,13.32785063,8.68872796,3786.04918223,3606.72520967,180.00000000,0.00599899,1.00000000,1.00000000,1.00000000
1.00000000,9.00000000,-4.00000000,4.00000000,0.77277507,12.36879509,13.46950770,8.73640733,6744.50437626,6019.26054220,180.00000000,0.00593099,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,-5.00000000,4.00000000,0.77553067,12.32467601,13.38133480,8.70676222,4501.16308376,4196.33225006,-180.00000000,0.00597313,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,1.00000000,4.00000000,0.76946769,12.42216840,13.57660857,8.77227407,6081.48239077,5263.76715202,-180.00000000,0.00588060,1.00000000,1.00000000,1.00000000
5.00000000,3.00000000,2.00000000,4.00000000,0.76926913,12.42538735,13.58308300,8.77443732,7795.67048006,6743.22171866,180.00000000,0.00587758,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,-3.00000000,4.00000000,0.77104064,12.39672732,13.52549838,8.75517725,4884.79146667,4269.99214031,0.00000000,0.00590454,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,1.00000000,4.00000000,0.76818479,12.44299576,13.61853022,8.78627102,4881.85541197,4216.01624191,0.00000000,0.00586112,1.00000000,1.00000000,1.00000000
0.00000000,10.00000000,3.00000000,4.00000000,0.76840396,12.43943263,13.61135317,8.78387640,5151.05882294,4449.09196884,0.00000000,0.00586444,1.00000000,1.00000000,1.00000000
3.00000000,7.00000000,3.00000000,4.00000000,0.76658132,12.46912594,13.67122765,8.80383252,5409.68480501,4666.37624872,180.00000000,0.00583681,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,0.00000000,4.00000000,0.76164849,12.55020594,13.83546817,8.85833029,6170.15696427,5046.24502375,-180.00000000,0.00576234,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,-2.00000000,4.00000000,0.76071669,12.56564049,13.86685748,8.86870558,3983.19305991,3231.93905774,-180.00000000,0.00574833,1.00000000,1.00000000,1.00000000
4.00000000,8.00000000,-4.00000000,4.00000000,0.75911588,12.59224585,13.92105816,8.88659077,5809.38681349,4720.93973948,0.00000000,0.00572430,1.00000000,1.00000000,1.00000000
2.00000000,10.00000000,2.00000000,4.00000000,0.75130305,12.72373100,14.19065469,8.97499424,5081.98755571,4340.87100419,0.00000000,0.00560773,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,-4.00000000,4.00000000,0.75917379,12.59128133,13.91909118,8.88594237,6178.28136621,5018.70734848,-0.00000000,0.00572517,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,-6.00000000,4.00000000,0.75767918,12.61621992,13.96999947,8.90270791,6839.84341241,5649.28132328,180.00000000,0.00570277,1.00000000,1.00000000,1.00000000
5.00000000,5.00000000,-5.00000000,4.00000000,0.75853772,12.60188255,13.94071925,8.89306918,5007.14500958,4090.29868288,180.00000000,0.00571563,1.00000000,1.00000000,1.00000000
4.00000000,4.00000000,-6.00000000,4.00000000,0.75721075,12.62405633,13.98601772,8.90797629,7139.17761365,5937.70351210,0.00000000,0.00569576,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,-5.00000000,2.00000000,0.75865455,12.59993401,13.93674254,8.89175924,5393.42364721,4400.44393140,0.00000000,0.00285869,1.00000000,1.00000000,1.00000000
1.00000000,5.00000000,-6.00000000,4.00000000,0.75269900,12.70003653,14.14185856,8.95906166,3380.72500785,2905.28000004,180.00000000,0.00562847,1.00000000,1.00000000,1.00000000
6.00000000,4.00000000,0.00000000,4.00000000,0.75077280,12.73275464,14.20926251,8.98106209,5234.70742464,4459.05097358,-0.00000000,0.00559987,1.00000000,1.00000000,1.00000000
3.00000000,5.00000000,4.00000000,4.00000000,0.74728196,12.79248195,14.33277021,9.02122790,5964.54129215,5015.34338465,180.00000000,0.00554821,1.00000000,1.00000000,1.00000000
2.00000000,4.00000000,5.00000000,4.00000000,0.74740420,12.79038088,14.32841538,9.01981487,5291.29988290,4449.10008605,0.00000000,0.00555002,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,-4.00000000,4.00000000,0.75055528,12.73646000,14.21690735,8.98355376,5663.84855014,4819.10988266,180.00000000,0.00559664,1.00000000,1.00000000,1.00000000
5.00000000,1.00000000,-6.00000000,4.00000000,0.75476915,12.66506056,14.07000069,8.93554457,4161.56816249,3566.96397811,-180.00000000,0.00565930,1.00000000,1.00000000,1.00000000
6.00000000,0.00000000,1.00000000,2.00000000,0.74618152,12.81142672,14.37206979,9.03396900,5219.90830041,4403.33444770,0.00000000,0.00276599,1.00000000,1.00000000,1.00000000
3.00000000,9.00000000,2.00000000,4.00000000,0.74443968,12.84152879,14.43463772,9.05421483,5771.38963757,4938.19601913,180.00000000,0.00550633,1.00000000,1.00000000,1.00000000
0.00000000,4.00000000,6.00000000,4.00000000,0.74736537,12.79104828,14.32979859,9.02026371,4496.50140859,3780.81954328,0.00000000,0.00554944,1.00000000,1.00000000,1.00000000
2.00000000,8.00000000,-5.00000000,4.00000000,0.74650433,12.80586349,14.36052305,9.03022746,3305.04729694,2783.85740889,0.00000000,0.00553674,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,6.00000000,4.00000000,0.74028129,12.91396981,14.58582893,9.10294174,4827.69548194,4218.31219966,180.00000000,0.00544535,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,-5.00000000,4.00000000,0.74756725,12.78757965,14.32261050,9.01793098,4032.26059413,3390.63157063,0.00000000,0.00555242,1.00000000,1.00000000,1.00000000
5.00000000,7.00000000,-4.00000000,4.00000000,0.74360026,12.85608622,14.46495004,9.06400621,5486.67433442,4733.54216064,180.00000000,0.00549399,1.00000000,1.00000000,1.00000000
1.00000000,11.00000000,2.00000000,4.00000000,0.73486056,13.00964005,14.78684622,9.16730460,5897.05821086,5124.66905728,-180.00000000,0.00536636,1.00000000,1.00000000,1.00000000
6.00000000,2.00000000,1.00000000,4.00000000,0.73562462,12.99606922,14.75823874,9.15817396,5292.61362459,4574.62745108,-0.00000000,0.00537746,1.00000000,1.00000000,1.00000000
6.00000000,6.00000000,-2.00000000,4.00000000,0.73754254,12.96212892,14.68682701,9.13533957,11164.36875100,9643.79008206,0.00000000,0.00540537,1.00000000,1.00000000,1.00000000
