two_theta	y_obs	y_weights	y_calc	y_diff	y_bkg	q_values	d_spacings
13.71904500	30.53822300	0.03274585	31.23797700	-0.69975373	29.45075800	9.01423576	0.69702917
13.72276200	30.53279500	0.03275167	31.23816900	-0.70537360	29.45314100	9.01666637	0.69684128
13.72647800	30.54606800	0.03273744	31.23836800	-0.69229951	29.45552900	9.01909631	0.69665353
13.73019500	30.55691100	0.03272582	31.23857500	-0.68166304	29.45792300	9.02152690	0.69646584
13.73391200	30.55028700	0.03273292	31.23878900	-0.68850176	29.46032100	9.02395748	0.69627825
13.73762900	30.55643100	0.03272634	31.23901100	-0.68258039	29.46272500	9.02638805	0.69609076
13.74134500	30.63329300	0.03264422	31.23924100	-0.60594802	29.46513500	9.02881796	0.69590342
13.74506200	30.76656500	0.03250282	31.31348600	-0.54692097	29.46755000	9.03124851	0.69571614
13.74877900	30.90327800	0.03235903	31.39438800	-0.49110988	29.46997000	9.03367905	0.69552895
13.75249600	31.09424800	0.03216029	31.55537000	-0.46112228	29.47239600	9.03610958	0.69534187
13.75621200	31.41634000	0.03183057	31.86094500	-0.44460487	29.47482700	9.03853945	0.69515494
13.75992900	31.96744300	0.03128183	32.40966500	-0.44222198	29.47726400	9.04096996	0.69496805
13.76364600	32.80252100	0.03048546	33.33334400	-0.53082279	29.47970600	9.04340046	0.69478128
13.76736300	34.02378500	0.02939120	34.79690800	-0.77312382	29.48215400	9.04583096	0.69459460
13.77107900	35.79437600	0.02793735	36.99611500	-1.20173850	29.48460700	9.04826079	0.69440807
13.77479600	38.46184500	0.02599979	40.07082600	-1.60898080	29.48706600	9.05069126	0.69422159
13.77851300	42.25089600	0.02366814	44.08932900	-1.83843300	29.48953100	9.05312173	0.69403522
13.78222900	47.27829000	0.02115136	48.98712300	-1.70883360	29.49200200	9.05555153	0.69384899
13.78594600	53.40412900	0.01872514	54.49686400	-1.09273530	29.49447900	9.05798197	0.69366282
13.78966300	60.15152700	0.01662468	60.14934500	0.00218260	29.49696100	9.06041241	0.69347675
13.79338000	66.80568700	0.01496879	65.33956800	1.46611860	29.49944900	9.06284284	0.69329077
13.79709600	72.38546000	0.01381493	69.37918500	3.00627440	29.50194300	9.06527260	0.69310495
13.80081300	76.12001000	0.01313715	71.70779200	4.41221880	29.50444300	9.06770301	0.69291918
13.80453000	77.55591600	0.01289392	71.98198300	5.57393320	29.50694900	9.07013341	0.69273351
13.80824700	76.35692600	0.01309639	70.14248400	6.21444240	29.50946200	9.07256380	0.69254793
13.81196300	72.99099000	0.01370032	66.46563700	6.52535220	29.51198000	9.07499352	0.69236251
13.81568000	68.04868300	0.01469536	61.50597000	6.54271340	29.51450400	9.07742389	0.69217714
13.81939700	62.24733700	0.01606494	55.90890100	6.33843680	29.51703400	9.07985425	0.69199187
13.82311400	56.28281800	0.01776741	50.31521200	5.96760620	29.51957100	9.08228460	0.69180670
13.82683000	50.78754000	0.01968987	45.23660100	5.55093970	29.52211400	9.08471429	0.69162167
13.83054700	46.02597400	0.02172686	40.98129300	5.04468090	29.52466300	9.08714462	0.69143670
13.83426400	42.00794200	0.02380502	37.67344800	4.33449390	29.52721800	9.08957494	0.69125183
13.83798100	38.78084900	0.02578592	35.27921800	3.50163190	29.52978000	9.09200525	0.69106706
13.84169700	36.18631000	0.02763476	33.64750100	2.53880840	29.53234800	9.09443490	0.69088243
13.84541400	34.22465100	0.02921871	32.60311800	1.62153330	29.53492300	9.09686520	0.69069786
13.84913100	32.84701900	0.03044416	31.97912700	0.86789232	29.53750400	9.09929548	0.69051338
13.85284800	31.94753100	0.03130132	31.62513100	0.32239973	29.54009100	9.10172575	0.69032901
13.85656400	31.35412600	0.03189373	31.43527800	-0.08115239	29.54268500	9.10415536	0.69014478
13.86028100	30.96692500	0.03229252	31.33956400	-0.37263955	29.54528600	9.10658562	0.68996060
13.86399800	30.67151100	0.03260355	31.29416000	-0.62264966	29.54789300	9.10901586	0.68977652
13.86771500	30.47862600	0.03280988	31.25193600	-0.77330985	29.55050700	9.11144610	0.68959255
13.87143100	30.41900300	0.03287419	31.25246100	-0.83345817	29.55312800	9.11387567	0.68940871
13.87514800	30.44510100	0.03284601	31.25299400	-0.80789363	29.55575500	9.11630589	0.68922493
13.87886500	30.44506600	0.03284604	31.25353700	-0.80847080	29.55839000	9.11873609	0.68904125
13.88258100	30.38884500	0.03290681	31.25408900	-0.86524382	29.56103000	9.12116564	0.68885771
13.88629800	30.29094500	0.03301317	31.25465000	-0.96370542	29.56367800	9.12359583	0.68867423
13.89001500	30.17451900	0.03314055	31.25522100	-1.08070240	29.56633300	9.12602600	0.68849084
13.89373200	30.13452700	0.03318453	31.25580100	-1.12127350	29.56899500	9.12845617	0.68830755
13.89744800	30.17264000	0.03314261	31.25639000	-1.08374990	29.57166300	9.13088568	0.68812441
13.90116500	30.21478100	0.03309638	31.25698800	-1.04220740	29.57433900	9.13331583	0.68794132
13.90488200	30.22606100	0.03308403	31.25759600	-1.03153520	29.57702200	9.13574597	0.68775832
13.90859900	30.18282500	0.03313142	31.25821300	-1.07538830	29.57971200	9.13817610	0.68757542
13.91231500	30.13435200	0.03318472	31.25884000	-1.12448840	29.58240900	9.14060556	0.68739267
13.91603200	30.14926700	0.03316830	31.25947600	-1.11020920	29.58511300	9.14303567	0.68720997
13.91974900	30.18755500	0.03312623	31.26012200	-1.07256700	29.58782400	9.14546578	0.68702737
13.92346600	30.20041100	0.03311213	31.26077800	-1.06036690	29.59054300	9.14789587	0.68684487
13.92718200	30.19853800	0.03311419	31.26144300	-1.06290500	29.59326900	9.15032530	0.68666251
13.93089900	30.20624500	0.03310574	31.26211800	-1.05587220	29.59600200	9.15275537	0.68648020
13.93461600	30.23268900	0.03307678	31.29402500	-1.06133600	29.59874300	9.15518543	0.68629798
13.93833300	30.25867700	0.03304837	31.32827700	-1.06960030	29.60149100	9.15761548	0.68611587
13.94204900	30.31012500	0.03299228	31.39795600	-1.08783070	29.60424700	9.16004487	0.68593390
13.94576600	30.42520900	0.03286748	31.53147100	-1.10626170	29.60701000	9.16247491	0.68575198
13.94948300	30.63949600	0.03263761	31.77362700	-1.13413130	29.60978100	9.16490493	0.68557016
13.95320000	31.02537500	0.03223168	32.19163300	-1.16625740	29.61255900	9.16733495	0.68538843
13.95691600	31.64111300	0.03160445	32.87201300	-1.23090000	29.61534500	9.16976430	0.68520685
13.96063300	32.51465200	0.03075536	33.90995200	-1.39530000	29.61813800	9.17219429	0.68502532
13.96435000	33.75577500	0.02962456	35.39816100	-1.64238590	29.62094000	9.17462428	0.68484388
13.96806700	35.56518200	0.02811739	37.40972000	-1.84453840	29.62374900	9.17705425	0.68466254
13.97178300	37.97126800	0.02633570	39.93166900	-1.96040150	29.62656600	9.17948357	0.68448135
13.97550000	41.05154000	0.02435962	42.86802000	-1.81647990	29.62939000	9.18191352	0.68430021
13.97921700	44.59870900	0.02242217	46.01564600	-1.41693700	29.63222300	9.18434347	0.68411916
13.98293400	48.29439900	0.02070633	49.06393700	-0.76953795	29.63506300	9.18677341	0.68393820
13.98665000	51.73285700	0.01933007	51.65440400	0.07845294	29.63791200	9.18920268	0.68375740
13.99036700	54.40562400	0.01838045	53.44330900	0.96231499	29.64076800	9.19163260	0.68357664
13.99408400	55.91305200	0.01788491	54.14791000	1.76514170	29.64363300	9.19406251	0.68339597
13.99780000	55.98189900	0.01786292	53.68037200	2.30152720	29.64650600	9.19649175	0.68321546
14.00151700	54.77727900	0.01825574	52.11263500	2.66464430	29.64938600	9.19892164	0.68303499
14.00523400	52.43473400	0.01907133	49.66680700	2.76792710	29.65227500	9.20135152	0.68285461
14.00895100	49.39326100	0.02024568	46.68297900	2.71028160	29.65517300	9.20378139	0.68267433
14.01266700	46.15498000	0.02166613	43.53087500	2.62410440	29.65807800	9.20621060	0.68249420
14.01638400	43.10788300	0.02319761	40.52741700	2.58046690	29.66099200	9.20864045	0.68231411
14.02010100	40.36942300	0.02477122	37.91066800	2.45875520	29.66391400	9.21107029	0.68213412
14.02381800	37.89251300	0.02639044	35.79467700	2.09783580	29.66684400	9.21350012	0.68195422
14.02753400	35.78130700	0.02794755	34.19760600	1.58370110	29.66978300	9.21592929	0.68177447
14.03125100	34.14853300	0.02928384	33.07213300	1.07640010	29.67273100	9.21835910	0.68159477
14.03496800	32.94369500	0.03035482	32.32929400	0.61440078	29.67568700	9.22078890	0.68141516
14.03868500	32.00203300	0.03124802	31.86539400	0.13663884	29.67865100	9.22321869	0.68123564
14.04240100	31.28106900	0.03196822	31.59272200	-0.31165365	29.68162400	9.22564782	0.68105627
14.04611800	30.78964400	0.03247845	31.44310600	-0.65346190	29.68460600	9.22807759	0.68087695
14.04983500	30.50658000	0.03277981	31.36492400	-0.85834382	29.68759600	9.23050736	0.68069772
14.05355200	30.33337000	0.03296699	31.32644800	-0.99307764	29.69059600	9.23293711	0.68051859
14.05726800	30.23675900	0.03307233	31.29110100	-1.05434210	29.69360400	9.23536620	0.68033960
14.06098500	30.17730000	0.03313749	31.29214000	-1.11484050	29.69662000	9.23779593	0.68016065
14.06470200	30.13892400	0.03317969	31.29319000	-1.15426610	29.69964600	9.24022566	0.67998180
14.06841900	30.15947700	0.03315707	31.29425100	-1.13477340	29.70268000	9.24265537	0.67980305
14.07213500	30.19576100	0.03311723	31.29532300	-1.09956210	29.70572400	9.24508442	0.67962444
14.07585200	30.17639200	0.03313849	31.29640600	-1.12001460	29.70877600	9.24751412	0.67944587
14.07956900	30.11850200	0.03320218	31.29750100	-1.17899920	29.71183800	9.24994380	0.67926740
14.08328600	30.06443800	0.03326189	31.29860700	-1.23416900	29.71490800	9.25237348	0.67908903
14.08700200	30.07186900	0.03325367	31.29972400	-1.22785540	29.71798800	9.25480249	0.67891079
14.09071900	30.13114700	0.03318825	31.30085300	-1.16970580	29.72107700	9.25723214	0.67873261
14.09443600	30.16744000	0.03314832	31.30199300	-1.13455300	29.72417500	9.25966179	0.67855451
14.09815200	30.16758500	0.03314816	31.30314500	-1.13555990	29.72728200	9.26209077	0.67837656
14.10186900	30.15024600	0.03316723	31.30430900	-1.15406300	29.73039900	9.26452040	0.67819866
14.10558600	30.15326100	0.03316391	31.30548400	-1.15222240	29.73352500	9.26695002	0.67802085
14.10930300	30.20883800	0.03310290	31.30667000	-1.09783260	29.73666000	9.26937963	0.67784313
14.11301900	30.28370700	0.03302106	31.30786800	-1.02416170	29.73980500	9.27180857	0.67766556
14.11673600	30.34423800	0.03295518	31.30907800	-0.96484008	29.74295900	9.27423816	0.67748803
14.12045300	30.42821700	0.03286423	31.31030000	-0.88208314	29.74612300	9.27666773	0.67731059
14.12417000	30.60636700	0.03267294	31.42270500	-0.81633765	29.74929600	9.27909730	0.67713325
14.12788600	30.91573900	0.03234598	31.54364100	-0.62790152	29.75247900	9.28152621	0.67695605
14.13160300	31.31635500	0.03193220	31.78295900	-0.46660390	29.75567200	9.28395576	0.67677889
14.13532000	31.79805600	0.03144846	32.23330900	-0.43525357	29.75887400	9.28638530	0.67660183
14.13903700	32.53007100	0.03074079	33.04487000	-0.51479839	29.76208600	9.28881482	0.67642486
14.14275300	33.76899700	0.02961296	34.41355600	-0.64455929	29.76530800	9.29124369	0.67624804
14.14647000	35.62747200	0.02806823	36.58963500	-0.96216289	29.76854000	9.29367320	0.67607126
14.15018700	38.40385400	0.02603905	39.86557000	-1.46171570	29.77178100	9.29610270	0.67589457
14.15390400	42.43128200	0.02356752	44.49124700	-2.05996490	29.77503300	9.29853219	0.67571797
14.15762000	48.29785200	0.02070486	50.59333100	-2.29547990	29.77829400	9.30096102	0.67554152
14.16133700	56.01676900	0.01785180	58.11154500	-2.09477590	29.78156500	9.30339049	0.67536511
14.16505400	65.61452500	0.01524053	66.71704000	-1.10251490	29.78484700	9.30581995	0.67518879
14.16877100	76.42005900	0.01308557	75.72993900	0.69011986	29.78813800	9.30824940	0.67501257
14.17248700	87.38490300	0.01144362	84.25188800	3.13301510	29.79144000	9.31067819	0.67483648
14.17620400	97.16391000	0.01029189	91.23988400	5.92402550	29.79475200	9.31310762	0.67466044
14.17992100	104.03926000	0.00961176	95.73126400	8.30799660	29.79807400	9.31553704	0.67448450
14.18363800	107.43956000	0.00930756	97.09899200	10.34056800	29.80140600	9.31796645	0.67430864
14.18735400	106.75152000	0.00936755	95.13809500	11.61342300	29.80474900	9.32039520	0.67413293
14.19107100	102.34808000	0.00977058	90.08462000	12.26346400	29.80810200	9.32282459	0.67395726
